datetime.utcnow;Btn_name;Action;In_Time_Interval;end_effecto_entering;end_effectorreceived_socket;end_effector_leaving
2021-02-04 14:21:16.414569,Btn2,pressed,True,"['2021-02-04 14:21:16.337952', 0.09990992318468636, -0.4502182845449766, 0.15027311536466095]","[datetime.datetime(2021, 2, 4, 14, 21, 16, 414569), 0.09989067227546249, -0.4501686839200903, 0.14655320737515287]","['2021-02-04 14:21:17.348409', 0.09978845163074221, -0.44970801494960044, 0.16333208956757184]"
