datetime.utcnow;Btn_name;Action;In_Time_Interval;end_effecto_entering;end_effectorreceived_socket;end_effector_leaving
2021-01-27 17:20:17.553712,Btn2,pressed,True,"['2021-01-27 17:20:16.908752', -0.05005965990914295, -0.4504074256126722, 0.16858108122669624]","[datetime.datetime(2021, 1, 27, 17, 20, 5, 487006), -0.05001597246109137, -0.4500859035552942, 0.15987043698625514]","['2021-01-27 17:20:17.818130', -0.04994322909619134, -0.4495027677375507, 0.1832030879173657]"
2021-01-27 17:20:20.390857,Btn1,pressed,True,"['2021-01-27 17:20:19.908813', 0.10005460896115771, -0.450461354056462, 0.17167087093897973]","[datetime.datetime(2021, 1, 27, 17, 20, 17, 553712), 0.10000306229009477, -0.450155048139352, 0.15938645927058587]","['2021-01-27 17:20:20.708795', 0.09989347347673264, -0.44958761350275556, 0.18487023800820485]"
2021-01-27 17:20:23.705724,Btn2,pressed,True,"['2021-01-27 17:20:23.008789', -0.050069804761206364, -0.4504987030348895, 0.17181978128686878]","[datetime.datetime(2021, 1, 27, 17, 20, 20, 390857), -0.04998486920583247, -0.4498775401501703, 0.16385672876536067]","['2021-01-27 17:20:23.911227', -0.049945330936525305, -0.44952168487730904, 0.18253586310246317]"
2021-01-27 17:20:26.463963,Btn1,pressed,True,"['2021-01-27 17:20:25.908733', 0.10005066432238433, -0.45048530636932305, 0.17263626298067072]","[datetime.datetime(2021, 1, 27, 17, 20, 23, 705724), 0.09999819893246378, -0.45013315615984345, 0.15996849655087084]","['2021-01-27 17:20:26.716805', 0.09987443201697924, -0.44953896927264786, 0.18250664817010404]"
2021-01-27 17:20:29.679117,Btn2,pressed,True,"['2021-01-27 17:20:29.008763', -0.05006321006473367, -0.4504393678288276, 0.17848057711454934]","[datetime.datetime(2021, 1, 27, 17, 20, 26, 463963), -0.050018423446205634, -0.4501079595864056, 0.15843538983632016]","['2021-01-27 17:20:30.014846', -0.04995380288345816, -0.4495264492639766, 0.18616708027778583]"
2021-01-27 17:20:32.448630,Btn1,pressed,True,"['2021-01-27 17:20:32.008761', 0.1000750230042575, -0.4504462262341385, 0.1674193760148773]","[datetime.datetime(2021, 1, 27, 17, 20, 29, 679117), 0.100037069005378, -0.45027100511745566, 0.15873798822181634]","['2021-01-27 17:20:32.714455', 0.09988164339154694, -0.449534370187004, 0.18081348037572373]"
2021-01-27 17:20:35.666561,Btn2,pressed,True,"['2021-01-27 17:20:35.008849', -0.05006266909774607, -0.4504345005255214, 0.17846821265957985]","[datetime.datetime(2021, 1, 27, 17, 20, 32, 448630), -0.05002585392484718, -0.45017482530009867, 0.1587593525140594]","['2021-01-27 17:20:35.910991', -0.04995213709574928, -0.4495114591009646, 0.18255955299964696]"
2021-01-27 17:20:38.511187,Btn1,pressed,True,"['2021-01-27 17:20:37.908842', 0.10008632937516396, -0.4504602733546848, 0.17591884251418055]","[datetime.datetime(2021, 1, 27, 17, 20, 35, 666561), 0.09998067434014873, -0.450054270738522, 0.16147514770523674]","['2021-01-27 17:20:38.724847', 0.09987973236781678, -0.4495628263720989, 0.18125605778340712]"
2021-01-27 17:20:41.658958,Btn2,pressed,True,"['2021-01-27 17:20:41.014705', -0.05008048076253564, -0.4505231376912847, 0.17399626698662884]","[datetime.datetime(2021, 1, 27, 17, 20, 38, 511187), -0.050021042912230314, -0.4501315317510019, 0.15916241343828488]","['2021-01-27 17:20:41.909871', -0.049952091411391356, -0.4495110479946307, 0.18319520274489287]"
2021-01-27 17:20:44.582433,Btn1,pressed,True,"['2021-01-27 17:20:44.008784', 0.10004176355859956, -0.4504824508237734, 0.1747774416659645]","[datetime.datetime(2021, 1, 27, 17, 20, 41, 658958), 0.10000937446863765, -0.4501834618595974, 0.15942332977373422]","['2021-01-27 17:20:44.811706', 0.09987948489619061, -0.4495617124918599, 0.1853806112303479]"
2021-01-27 17:20:47.749697,Btn2,pressed,True,"['2021-01-27 17:20:47.108777', -0.05007599551831328, -0.45048278851218604, 0.17740575823500537]","[datetime.datetime(2021, 1, 27, 17, 20, 44, 582433), -0.05002010542333008, -0.45012309543520157, 0.15917822256306827]","['2021-01-27 17:20:48.011706', -0.04995498746930249, -0.4495371091659692, 0.17957581458713714]"
2021-01-27 17:20:50.521765,Btn1,pressed,True,"['2021-01-27 17:20:50.008716', 0.10001790539395297, -0.45044917610303964, 0.17075720602355313]","[datetime.datetime(2021, 1, 27, 17, 20, 47, 749697), 0.10002308374140745, -0.450133842174511, 0.16012606706737365]","['2021-01-27 17:20:50.811712', 0.09988869939756258, -0.4495290723669719, 0.18235023308690218]"
2021-01-27 17:20:53.773672,Btn2,pressed,True,"['2021-01-27 17:20:53.108699', -0.05006582923945213, -0.45046293362482975, 0.17615036274645032]","[datetime.datetime(2021, 1, 27, 17, 20, 50, 521765), -0.05002271644981848, -0.4502181757320755, 0.15845902399934997]","['2021-01-27 17:20:54.019659', -0.04994733741223298, -0.44953974370926314, 0.18182467066541155]"
2021-01-27 17:20:56.600663,Btn1,pressed,True,"['2021-01-27 17:20:56.011928', 0.10008043518841957, -0.450470876736968, 0.17590273487750385]","[datetime.datetime(2021, 1, 27, 17, 20, 53, 773672), 0.09997786933930428, -0.45004164427225996, 0.16200884536510052]","['2021-01-27 17:20:56.820655', 0.09986816192168237, -0.44954780591571664, 0.1811594755903672]"
2021-01-27 17:20:59.674323,Btn2,pressed,True,"['2021-01-27 17:20:59.021078', -0.050080052657220736, -0.4505096345402788, 0.17402790364012027]","[datetime.datetime(2021, 1, 27, 17, 20, 56, 600663), -0.04999636242014563, -0.4499094358679772, 0.16260272734128645]","['2021-01-27 17:20:59.949829', -0.049954670931812356, -0.4495342606948371, 0.18183256485385127]"
2021-01-27 17:21:02.437767,Btn1,pressed,True,"['2021-01-27 17:21:01.908659', 0.10007190788048795, -0.4505066927717292, 0.17367406993089246]","[datetime.datetime(2021, 1, 27, 17, 20, 59, 674323), 0.10002775596102036, -0.45026620454168415, 0.15868167536219335]","['2021-01-27 17:21:02.717035', 0.09987629348621528, -0.4495473478230279, 0.18287676695915717]"
2021-01-27 17:21:05.456070,Btn2,pressed,True,"['2021-01-27 17:21:04.908710', -0.05007399849410802, -0.4504648233170936, 0.178380193441559]","[datetime.datetime(2021, 1, 27, 17, 21, 2, 437767), -0.050038677561608645, -0.4502186387693533, 0.1585994229884976]","['2021-01-27 17:21:05.812087', -0.0499566416308912, -0.4495519947075305, 0.18565093658978546]"
2021-01-27 17:21:08.461967,Btn1,pressed,True,"['2021-01-27 17:21:07.808670', 0.10003401954355313, -0.45044736875303604, 0.1685814979643115]","[datetime.datetime(2021, 1, 27, 17, 21, 5, 456070), 0.100026364667399, -0.45011150750631596, 0.16069735193918167]","['2021-01-27 17:21:08.721098', 0.09989785369119915, -0.44953321727753204, 0.18254687599108718]"
2021-01-27 17:21:11.632205,Btn2,pressed,True,"['2021-01-27 17:21:11.011664', -0.050073493762557264, -0.4505318945029438, 0.17210641945706773]","[datetime.datetime(2021, 1, 27, 17, 21, 8, 461967), -0.05001751038309674, -0.45009974307457773, 0.15986717619888988]","['2021-01-27 17:21:11.920837', -0.049953700604823695, -0.44952552887421676, 0.18177277637403358]"
2021-01-27 17:21:14.583874,Btn1,pressed,True,"['2021-01-27 17:21:14.009524', 0.10003965909463146, -0.45046833276905845, 0.1736833033454616]","[datetime.datetime(2021, 1, 27, 17, 21, 11, 632205), 0.10003791591106563, -0.4502377013130489, 0.15896330285077934]","['2021-01-27 17:21:14.819663', 0.09988419090703231, -0.4495458357148976, 0.18100660560636994]"
2021-01-27 17:21:17.632246,Btn2,pressed,True,"['2021-01-27 17:21:17.108678', -0.05007385841590602, -0.450535175439643, 0.1718942000305982]","[datetime.datetime(2021, 1, 27, 17, 21, 14, 583874), -0.050030576322869155, -0.45014574858008777, 0.1585836747288932]","['2021-01-27 17:21:17.910813', -0.04995456640720192, -0.44953332009441205, 0.184092629263735]"
2021-01-27 17:21:20.454516,Btn1,pressed,True,"['2021-01-27 17:21:19.908694', 0.10006213245265344, -0.4504625881578574, 0.17079279018214094]","[datetime.datetime(2021, 1, 27, 17, 21, 17, 632246), 0.10000703473784787, -0.4501729297658176, 0.1605585333464752]","['2021-01-27 17:21:20.715492', 0.09987014710314052, -0.44955674203654333, 0.18296528314994223]"
2021-01-27 17:21:23.538375,Btn2,pressed,True,"['2021-01-27 17:21:22.908661', -0.05007423174802643, -0.450457471444987, 0.1710995925950471]","[datetime.datetime(2021, 1, 27, 17, 21, 20, 454516), -0.05002382168642815, -0.4501565375048438, 0.15910708166707133]","['2021-01-27 17:21:23.816931', -0.04995305504087622, -0.4495197195456044, 0.1850354680271604]"
