datetime.utcnow;Btn_name;Action;In_Time_Interval;end_effecto_entering;end_effectorreceived_socket;end_effector_leaving
2021-01-28 11:32:14.401756,Btn1,pressed,True,"['2021-01-28 11:32:13.640712', 0.10011562724899667, -0.4503276055857878, 0.16561932433306753]","[datetime.datetime(2021, 1, 28, 11, 32, 7, 4519), 0.10000524683033304, -0.45023911809477485, 0.15904042708737554]","['2021-01-28 11:32:14.645688', 0.09991036564637769, -0.44981194830128846, 0.17271719671297942]"
2021-01-28 11:32:17.843068,Btn2,pressed,True,"['2021-01-28 11:32:17.040616', -0.05005910872125872, -0.4503308751776576, 0.1687909029767257]","[datetime.datetime(2021, 1, 28, 11, 32, 14, 401756), -0.05002935985196133, -0.45013480348927165, 0.16021628467353793]","['2021-01-28 11:32:18.148464', -0.04997550841204141, -0.44965027985479183, 0.17731574886824003]"
2021-01-28 11:32:21.306300,Btn1,pressed,True,"['2021-01-28 11:32:20.540657', 0.10005438159899384, -0.45027469190979147, 0.16571720120553463]","[datetime.datetime(2021, 1, 28, 11, 32, 17, 843068), 0.09995868764114955, -0.4500295014102459, 0.15898558876470154]","['2021-01-28 11:32:21.544374', 0.0998865226350157, -0.449704603369353, 0.17439750706679424]"
2021-01-28 11:32:24.758700,Btn2,pressed,True,"['2021-01-28 11:32:24.049801', -0.050062108785347226, -0.4503578637020644, 0.1662355452432728]","[datetime.datetime(2021, 1, 28, 11, 32, 21, 306300), -0.05001969921541942, -0.4501910197945337, 0.15942178567661103]","['2021-01-28 11:32:25.049702', -0.04996626870660379, -0.4497101305534571, 0.17586395828738208]"
2021-01-28 11:32:28.264086,Btn1,pressed,True,"['2021-01-28 11:32:27.444334', 0.09994073142932675, -0.45031995254796253, 0.16816218618951667]","[datetime.datetime(2021, 1, 28, 11, 32, 24, 758700), 0.0998386241071565, -0.4500455457970916, 0.16091461473968138]","['2021-01-28 11:32:28.547656', 0.09975406430359583, -0.4496643730460116, 0.17986127715858002]"
2021-01-28 11:32:31.681932,Btn2,pressed,True,"['2021-01-28 11:32:30.940633', -0.05005928383262731, -0.4503324504764523, 0.16814959207658062]","[datetime.datetime(2021, 1, 28, 11, 32, 28, 264086), -0.05003591481575514, -0.4501937812044623, 0.1594106243378891]","['2021-01-28 11:32:31.955761', -0.04998848571534426, -0.449767042009404, 0.17131838908154082]"
2021-01-28 11:32:35.129204,Btn1,pressed,True,"['2021-01-28 11:32:34.440540', 0.09983732595146239, -0.4502998820374885, 0.163273277924946]","[datetime.datetime(2021, 1, 28, 11, 32, 31, 681932), 0.09976109119892224, -0.450141919828388, 0.15899773183819613]","['2021-01-28 11:32:35.443748', 0.0996549389101302, -0.44966293955098313, 0.1773245030022784]"
2021-01-28 11:32:38.598562,Btn2,pressed,True,"['2021-01-28 11:32:37.840478', -0.0500582955047958, -0.45032355949639313, 0.16815750622243772]","[datetime.datetime(2021, 1, 28, 11, 32, 35, 129204), -0.05003499578723525, -0.4501855123254475, 0.1589634138142238]","['2021-01-28 11:32:38.841364', -0.04998575050154694, -0.4497424321618403, 0.1728381498489479]"
2021-01-28 11:32:42.052864,Btn1,pressed,True,"['2021-01-28 11:32:41.345370', 0.09991614900808159, -0.45028349771467646, 0.16573456471906375]","[datetime.datetime(2021, 1, 28, 11, 32, 38, 598562), 0.0998581498098114, -0.45009640832394066, 0.1598424996304094]","['2021-01-28 11:32:42.243688', 0.0997947797647709, -0.4498107768581577, 0.16916997923561394]"
2021-01-28 11:32:45.526577,Btn2,pressed,True,"['2021-01-28 11:32:44.740584', -0.05006221489726423, -0.45035881828307794, 0.1668689887285077]","[datetime.datetime(2021, 1, 28, 11, 32, 42, 52864), -0.050004367531364106, -0.45012461073587234, 0.1589666975712085]","['2021-01-28 11:32:45.745772', -0.04995703508793647, -0.4497700730249371, 0.1713138413843788]"
